var_name,description,valid_labels,missing_labels
profile_hhpurchdec,WEB ONLY:Core profile- Major purchasedecisions in household,"1. Imake most or all of thedecisions for my
2. Someone else and I sharethe decisions for my
3. Someoneelsemakesmost/allofthedecisionsfor
1. I make most orall of the
2. Someone else and I share
3. Someoneelse makes
","-1. Inapplicable
-2. Missing
-1. Inapplicable
-2. Missing
"
paprofile_lang,WEB ONLY:Polit Affairsprofile-Survey language,"1. English
2. Spanish
1. English
2. Spanish
","-1. Inapplicable
-1. Inapplicable
"
paprofile_righttrack,WEB ONLY:Polit Affairsprofile-Q1: country on righttrack,"1. Are generally going inthe right direction
2. Have gotten offon the wrong track
1. Are generally going in theright direction
2. Have gotten offonthe wrong track
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_mip,WEB ONLY: Polit Affairs profile- Q2: most important issue facing the U.S.,"4. Economy
7. Jobs
15. Federal deficit
6. Healthcare
14. Other(please specify):
2. Education
11. Immigration
1. Taxes
3. Terrorism
","-1. Inapplicable
"
paprofile_mip_oth,WEB ONLY: RESTRICTED: Polit Affairs profile- Q2: most important issue-,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_regist,WEB ONLY:Polit Affairsprofile-Q3: Is R currentlyregistered to vote,"1. Yes,Iam registered to vote at mypresent
2. Yes,Iam registered to vote at adifferentaddress
3. No, I amnot registered to vote
4. Not sure
1. Yes,Iam registered to
2. Yes,Iam registered to
3. No, I am notregistered to
4. Not sure
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_everreg,WEB ONLY:Polit Affairsprofile-Q4: has R everbeen registered to vote,"1. Yes
2. No
3. Not sure
1. Yes
2. No
3. Not sure
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_vote2008_pres,WEBONLY:PolitAffairsprofile-Q5: didRvotein2008presidentialelection,"1. Yes
2. No
1. Yes
2. No
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_howvote2008_pres,WEB ONLY:Polit Affairsprofile-Q6: how did Rvote in 2008 pres election,"1. Barackobama (Democrat)
2. Johnmccain (Republican)
3. Another candidate, please specify:
1. Barackobama (Democrat)
2. Johnmccain (Republican)
3. Another candidate, please specify:
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_pres2008_oth,WEBONLY:RESTRICTED:PolitAffairsprofile-Q6: othervote-Rvote2008,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_vote2010_congr,WEB ONLY: Polit Affairs profile- Q6B: did R vote in 2010 Congressional,"1. Yes
2. No
1. Yes
2. No
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_howvote2010_congr,WEBONLY:PolitAffairsprofile-Q6C:howdidRvotein2010Congrelection,"1. TheDemocratic candidate
2. TheRepublican candidate
3. A candidatefromanother party
1. TheDemocratic candidate
2. TheRepublican candidate
3. A candidate fromanother party
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_pid,WEB ONLY:Polit Affairsprofile-Q7: party identification,"1. Republican
2. Democrat
3. Independent
4. Another party,please specify:
5. No preference
1. Republican
2. Democrat
3. Independent
4. Another party,please specify:
5. No preference
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_othpid,WEB ONLY: RESTRICTED: Polit Affairs profile- Q7: party identification-,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_pidstrong_rep,WEB ONLY:Polit Affairsprofile-Q8: strength Repub partyidentification,"1. Strong Republican
2. Not very strongRepublican
1. StrongRepublican
2. Not very strongRepublican
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_pidstrong_dem,WEB ONLY:Polit Affairsprofile-Q9: strength Dem partyidentification,"1. Strong Democrat
2. Not verystrong Democrat
1. Strong Democrat
2. Not very strongDemocrat
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_pidcloser,WEB ONLY:Polit Affairsprofile-Q10: PID closer towhich party,"1. Republicanparty
2. Democraticparty
1. Republican party
2. Democratic party
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_libcon_self,WEB ONLY:Polit Affairsprofile-Q11: 7pt liberal-conservativeself rating,"1. Extremelyliberal
2. Liberal
3. Slightly liberal
4. Moderate, middle of the road
5. Slightly conservative
6. Conservative
7. Extremely conservative
1. Extremely liberal
2. Liberal
3. Slightly liberal
4. Moderate, middle of the road
5. Slightly conservative
6. Conservative
7. Extremely conservative
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_libcon_pres,WEB ONLY: Polit Affairs profile- Q11A: 7pt liberal-conservative President,"1. Extremelyliberal
2. Liberal
3. Slightly liberal
4. Moderate, middle of the road
5. Slightly conservative
6. Conservative
7. Extremely conservative
1. Extremely liberal
2. Liberal
3. Slightly liberal
4. Moderate, middle of the road
5. Slightly conservative
6. Conservative
7. Extremely conservative
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_favrate_pres,WEBONLY:PolitAffairsprofile-Q12: overallimpressionofPresidentfavor-,"1. Favorable
2. Somewhat favorable
3. Neither favorable nor unfavorable
4. Somewhat unfavorable
5. Unfavorable
1. Favorable
2. Somewhat favorable
3. Neither favorable nor unfavorable
4. Somewhat unfavorable
5. Unfavorable
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf,WEB ONLY:Polit Affairsprofile-Q13: approve Pres onjob as President,"1. Strongly approve
2. Approve
3. Neitherapprove nor disapprove
4. Disapprove
5. Strongly disapprove
1. Stronglyapprove
2. Approve
3. Neither approve nor disapprove
4. Disapprove
5. Strongly disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_econ,WEB ONLY:Polit Affairsprofile-Q14(1): approve Pres onthe economy,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_deficit,WEB ONLY:Polit Affairsprofile-Q14(2): approve Pres onfederal deficit,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-6. Not asked, unit nonresponse
-9. Refused
-1. Inapplicable
-6. Not asked, unit nonresponse
-9. Refused
"
paprofile_presperf_healthc,WEB ONLY:Polit Affairsprofile-Q14(3): approve Pres onhealthcare,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_taxes,WEB ONLY:Polit Affairsprofile-Q14(4): approve Pres ontaxes,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_educ,WEB ONLY:Polit Affairsprofile-Q14(5): approve Pres oneducation,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_forgnpol,WEB ONLY:Polit Affairsprofile-Q14(6): approve Pres onforeign policy,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_racerel,WEB ONLY:Polit Affairsprofile-Q14(7): approve Pres onrace relations,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_envir,WEB ONLY:Polit Affairsprofile-Q14(8): approve Pres onthe environment,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_immig,WEB ONLY:Polit Affairsprofile-Q14(9): approve Pres onimmigration,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_terror,WEB ONLY:Polit Affairsprofile-Q14(10): approve Pres onterrorism,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_afghan,WEBONLY:PolitAffairsprofile-Q14(11): approvePresonAfghanistansit-,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_jobs,WEB ONLY:Polit Affairsprofile-Q14(12): approve Pres onjobs,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_presperf_energy,WEB ONLY:Polit Affairsprofile-Q14(13): approve Pres onenergy,"1. Approve
2. Disapprove
1. Approve
2. Disapprove
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_prestime_forgnpol,WEB ONLY: Polit Affairs profile- Q15(1): time of Pres on foreign policy is-,"1. Toomuch time
2. Right amount of time
3. Notenough time
1. Toomuch time
2. Right amount of time
3. Not enoughtime
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_prestime_economic,WEB ONLY:Polit Affairsprofile-Q15(2): time of Preson economic issues,"1. Toomuch time
2. Right amount of time
3. Notenough time
1. Toomuch time
2. Right amount of time
3. Not enoughtime
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_prestime_domestic,WEB ONLY: Polit Affairs profile- Q15(3): time of Pres on domestic policy,"1. Toomuch time
2. Right amount of time
3. Notenough time
1. Toomuch time
2. Right amount of time
3. Not enoughtime
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_prestime_homesec,WEB ONLY: Polit Affairs profile- Q15(4): time of Pres home security since,"1. Toomuch time
2. Right amount of time
3. Notenough time
1. Toomuch time
2. Right amount of time
3. Not enoughtime
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_interestpolit,WEB ONLY:Polit Affairsprofile-Q16: interest in politicsand public affairs,"1. Veryinterested
2. Somewhat interested
3. Slightly interested
4. Not at allinterested
1. Veryinterested
2. Somewhat interested
3. Slightly interested
4. Not at all interested
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_freqpolit_work,WEB ONLY:Polit Affairsprofile-PIN1(1): how often politicsat work,"1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_freqpolit_church,WEB ONLY:Polit Affairsprofile-PIN1(2): how often politicsat church,"1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_freqpolit_friends,WEB ONLY:Polit Affairsprofile-PIN1(3): how often politicsfriends,"1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_freqpolit_family,WEB ONLY:Polit Affairsprofile-PIN1(4): how often politicsfamily,"1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_freqpolit_blog,WEB ONLY: Polit Affairs profile- PIN1(5): how often politics inet msg,"1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
1. A lot
2. Some
3. Hardly ever
4. Never
5. Does not apply
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_freqpolit_socmedia,WEB ONLY:Polit Affairsprofile-PIN1(6): how often politicssocial media,"1. Alot
2. Some
3. Hardly ever
4. Never
5. Does not apply
1. Alot
2. Some
3. Hardly ever
4. Never
5. Does not apply
","-1. Inapplicable
-6. Not asked, unit nonresponse
-9. Refused
-1. Inapplicable
-6. Not asked, unit nonresponse
-9. Refused
"
paprofile_politinfo_radio,WEB ONLY:Polit Affairsprofile-MED1(1): politics info fromradio,"1. Every day
2. Three times a week or more
3. Almost every week
4. One to three timesa month
5. Less thanonce a month
6. Never
1. Every day
2. Three timesa week or more
3. Almost everyweek
4. One to three times a month
5. Less than once amonth
6. Never
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_politinfo_inetnews,WEB ONLY: Polit Affairs profile- MED1(2): politics info from internet news,"1. Everyday
2. Three timesa week or more
3. Almosteveryweek
4. One to three times a month
5. Less than oncea month
6. Never
1. Every day
2. Three timesa week or more
3. Almost everyweek
4. One to three times a month
5. Less than once amonth
6. Never
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_politinfo_prntnwsp,WEB ONLY: Polit Affairs profile- MED1(3): politics info from print newspa-,"1. Every day
2. Three times a week or more
3. Almost every week
4. One to three timesa month
5. Less thanonce a month
6. Never
1. Every day
2. Three timesa week or more
3. Almost everyweek
4. One to three times a month
5. Less than once amonth
6. Never
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_politinfo_tv,WEB ONLY:Polit Affairsprofile-MED1(4): politics info fromtelevision,"1. Everyday
2. Three timesa week or more
3. Almosteveryweek
4. One to three times a month
5. Less than oncea month
6. Never
1. Every day
2. Three timesa week or more
3. Almost everyweek
4. One to three times a month
5. Less than once amonth
6. Never
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_politinfo_mags,WEB ONLY:Polit Affairsprofile-MED1(5): politics info frommagazines,"1. Everyday
2. Three timesa week or more
3. Almosteveryweek
4. One to three times a month
5. Less than oncea month
6. Never
1. Every day
2. Three timesa week or more
3. Almost everyweek
4. One to three times a month
5. Less than once amonth
6. Never
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_politinfo_blogs,WEB ONLY:Polit Affairsprofile-MED1(6): politics info frominternet blogs,"1. Everyday
2. Three timesa week or more
3. Almosteveryweek
4. One to three times a month
5. Less than oncea month
6. Never
1. Every day
2. Three timesa week or more
3. Almost everyweek
4. One to three times a month
5. Less than once amonth
6. Never
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_politinfo_socmedia,WEB ONLY:Polit Affairsprofile-MED1(7): politics info fromsocial media,"1. Every day
2. Three times aweekor more
3. Almost every week
4. One tothree times a month
5. Less than once a month
6. Never
1. Every day
2. Three times a weekor more
3. Almost every week
4. One tothree times a month
5. Less than once a month
6. Never
","-1. Inapplicable
-6. Not asked, unit nonresponse
-9. Refused
-1. Inapplicable
-6. Not asked, unit nonresponse
-9. Refused
"
paprofile_ancestry_1,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG1(1): Rancestry1(not,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_ancestry_2,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG1(2): Rancestry2(not,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_ancestry_3,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG1(3): Rancestry3(not,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_ancestry_4,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG1(4): Rancestry4(not,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_ancestry_5,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG1(5): Rancestry5(not,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_rlang_1,WEB ONLY: RESTRICTED: Polit Affairs profile- QEG3(1): languages R,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_rlang_2,WEB ONLY: RESTRICTED: Polit Affairs profile- QEG3(2): languages R,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_rlang_3,WEB ONLY: RESTRICTED: Polit Affairs profile- QEG3(3): languages R,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_otherslang_1,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG4(1): languagesothers,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_otherslang_2,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG4(2): languagesothers,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_otherslang_3,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG4(3): languagesothers,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_borncit,WEB ONLY:Polit Affairsprofile-QEG23: WasRborn a citizen,"1. Borna U.S. Citizen
2. Naturalized U.S.Citizen
1. Born aU.S. Citizen
2. Naturalized U.S. Citizen
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_whencit,WEB ONLY: RESTRICTED: Polit Affairs profile- QEG24: Year R become a,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_priorcit,WEBONLY:RESTRICTED:PolitAffairsprofile-QEG25: Rpriorcitizenship,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_multcit,WEBONLY:PolitAffairsprofile-QEG26: IsRacitizenofmorethan1coun-,"1. I am a citizen ofonly one country
2. I am acitizen of more than one country
1. I am a citizen of onlyone country
2. I am acitizen of more than one country
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
paprofile_2ndcit,WEB ONLY: RESTRICTED: Polit Affairs profile- QEG28: Country of 2nd,,"-1. Inapplicable
-3. Restricted access
-1. Inapplicable
-3. Restricted access
"
paprofile_orient_r,WEB ONLY:Polit Affairsprofile-Q23: R sexual orientation,"1. Heterosexual or straight
2. Gay
3. Lesbian
4. Bisexual
5. Other,please specify
1. Heterosexual or straight
2. Gay
3. Lesbian
4. Bisexual
5. Other,please specify
","-1. Inapplicable
-9. Refused
-1. Inapplicable
-9. Refused
"
